time,open,high,low,close,volume
2017-05-11,1.0089,1.0099,1.0056,1.0077,71613
2017-05-12,1.0076,1.0086,0.9987,0.9998,67228
2017-05-15,0.9998,1.0019,0.9958,0.9965,68461
2017-05-16,0.9965,0.9966,0.9847,0.9859,71131
2017-05-17,0.9858,0.9860,0.9774,0.9788,91862
2017-05-18,0.9788,0.9825,0.9759,0.9798,117419
2017-05-19,0.9797,0.9805,0.9723,0.9723,80684
2017-05-22,0.9728,0.9765,0.9691,0.9734,75283
2017-05-23,0.9733,0.9763,0.9701,0.9758,90003
2017-05-24,0.9758,0.9776,0.9727,0.9727,91283
2017-05-25,0.9727,0.9739,0.9700,0.9728,73576
2017-05-26,0.9728,0.9760,0.9696,0.9732,75876
2017-05-29,0.9745,0.9775,0.9731,0.9775,49962
2017-05-30,0.9773,0.9808,0.9737,0.9746,79926
2017-05-31,0.9745,0.9761,0.9669,0.9676,86653
2017-06-01,0.9675,0.9719,0.9668,0.9712,77840
2017-06-02,0.9712,0.9719,0.9614,0.9614,76058
2017-06-05,0.9628,0.9664,0.9601,0.9652,49014
2017-06-06,0.9646,0.9653,0.9613,0.9619,60597
2017-06-07,0.9615,0.9677,0.9615,0.9646,71511
2017-06-08,0.9651,0.9696,0.9629,0.9673,79313
2017-06-09,0.9648,0.9727,0.9648,0.9690,84327
2017-06-12,0.9683,0.9694,0.9669,0.9686,56001
2017-06-13,0.9683,0.9700,0.9662,0.9687,51858
2017-06-14,0.9687,0.9735,0.9640,0.9712,89630
2017-06-15,0.9707,0.9770,0.9703,0.9752,77715
2017-06-16,0.9748,0.9757,0.9725,0.9725,58995
2017-06-19,0.9720,0.9759,0.9695,0.9755,59093
2017-06-20,0.9753,0.9766,0.9705,0.9749,62110
2017-06-21,0.9746,0.9753,0.9722,0.9722,56711
2017-06-22,0.9722,0.9742,0.9712,0.9716,52304
2017-06-23,0.9716,0.9720,0.9675,0.9688,50597
2017-06-26,0.9685,0.9738,0.9681,0.9722,55805
2017-06-27,0.9719,0.9732,0.9592,0.9604,74106
2017-06-28,0.9603,0.9647,0.9579,0.9596,89771
2017-06-29,0.9585,0.9599,0.9556,0.9558,82403
2017-06-30,0.9554,0.9598,0.9551,0.9577,74324
2017-07-03,0.9577,0.9643,0.9565,0.9634,58914
2017-07-04,0.9632,0.9659,0.9621,0.9655,51314
2017-07-05,0.9635,0.9688,0.9616,0.9638,70462
2017-07-06,0.9635,0.9660,0.9600,0.9603,71848
2017-07-07,0.9603,0.9654,0.9599,0.9636,70868
2017-07-10,0.9633,0.9675,0.9625,0.9656,51601
2017-07-11,0.9652,0.9696,0.9624,0.9637,62666
2017-07-12,0.9631,0.9661,0.9602,0.9653,87401
